lat,lon
 43.7197926,13.2152224
 45.77206098,13.3665833
 46.0905,13.435
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.36818376,13.51315323
 43.4,13.5333
 46.24712815,13.53781973
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 45.52611111,13.57027778
 45.52611111,13.57027778
 45.5278,13.5706
 45.29771289,13.5712266
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 45.5161,13.5883
 45.5161,13.5883
 45.29974665,13.5892674
 45.29974665,13.5892674
 45.29974665,13.5892674
 45.22783,13.59263
 43.50935664,13.61798182
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.07856,13.63904
 45.07856,13.63904
 45.07856,13.63904
 45.08,13.64
 43.26322401,13.64245985
 45.1586,13.7086
 43.15,13.7167
 45.00772315,13.74488762
 43.25,13.75
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.65700783,13.77713442
 44.92208214,13.80177855
 44.92208214,13.80177855
 44.92208214,13.80177855
 44.92208214,13.80177855
 44.92208214,13.80177855
 44.92208214,13.80177855
 44.92208214,13.80177855
 44.9275,13.8036
 44.9275,13.8036
 44.9275,13.8036
 44.8492,13.83922
 44.8492,13.83922
 44.8492,13.83922
 44.8492,13.83922
 44.8492,13.83922
 44.8492,13.83922
 44.87024412,13.84220745
 44.87024412,13.84220745
 44.87024412,13.84220745
 44.87024412,13.84220745
 44.87024412,13.84220745
 44.87024412,13.84220745
 44.87024412,13.84220745
 44.87024412,13.84220745
 44.87338489,13.84767981
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.87274042,13.84948294
 44.8727,13.8495
 44.8727,13.8495
 44.8727,13.8495
 44.87303676,13.84956954
 44.87303676,13.84956954
 44.87303676,13.84956954
 44.87303676,13.84956954
 44.87303676,13.84956954
 44.87303676,13.84956954
 44.873,13.85
 44.873,13.85
 44.873,13.85
 44.873,13.85
 44.873,13.85
 44.873,13.85
 42.9891,13.86806944
 42.9891,13.86806944
 42.9891,13.86806944
 42.9891,13.86806944
 42.9891,13.86806944
 42.9167,13.8833
 42.92071076,13.8980701
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 44.785129,13.9171
 42.88564981,13.91937733
 42.88564981,13.91937733
 42.88564981,13.91937733
 45.3169,13.9378
 45.3169,13.9378
 45.3169,13.9378
 45.3169,13.9378
 45.23916667,13.93861111
 44.85940826,13.94806004
 44.59046718,14.0625
 45.09123409,14.12224743
 45.09123409,14.12224743
 45.09123409,14.12224743
 45.09123409,14.12224743
 45.09123409,14.12224743
 45.09123409,14.12224743
 45.07828301,14.1592643
 45.23717833,14.254445
 45.23717833,14.254445
 45.23717833,14.254445
 45.23717833,14.254445
 45.23717833,14.254445
 45.23717833,14.254445
 45.23717833,14.254445
 45.2919,14.2742
 42.4167,14.2833
 45.3130726,14.2874233
 45.3130726,14.2874233
 45.3130726,14.2874233
 44.9049734,14.3613004
 44.9049734,14.3613004
 46.2411,14.3617
 45.329944,14.4352937
 45.329944,14.4352937
 45.329944,14.4352937
 45.329944,14.4352937
 45.329944,14.4352937
 45.329944,14.4352937
 45.329944,14.4352937
 45.329944,14.4352937
 45.329944,14.4352937
