lat,lon
 33.63866,130.68624
 33.63866,130.68624
 33.63866,130.68624
 34.342,134.0481
 34.33408458,134.10669781
 34.34228124,134.13165305
 34.98712,134.5407
 34.64744063,134.98899046
 34.6964,135.1913
 34.42285171,135.22537128
 34.66704215,135.43496471
 34.67339571,135.498443
 34.65748269,135.50126491
 34.65748269,135.50126491
 34.6574547,135.50128267
 34.65754252,135.50128406
 34.65749161,135.5012848
 34.67122269,135.50549316
 34.67122269,135.50549316
 34.67122269,135.50549316
 34.67122269,135.50549316
 34.6603,135.5122
 34.68722222,135.52583333
 34.66257869,135.53843221
 34.66257869,135.53843221
 34.66257869,135.53843221
 34.4549,135.5621
 34.6792073,135.59216056
 35,135.75
 35,135.75
 35,135.75
 35,135.75
 35,135.75
 35,135.75
 35,135.75
 35,135.75
 35,135.75
 34.96581252,135.76234528
 35.00349489,135.77802358
 33.62528165,135.9506903
 35.1333,136.1
 35.1333,136.1
 34.5833,136.533
 34.85134197,136.59015551
 35.14331941,136.89966029
 35.3469,136.913
 35.3469,136.913
 35.3469,136.913
 35.3469,136.913
 35.1667,136.917
 35.1667,136.917
 35.1667,136.917
 35.44923561,137.0107381
 35.0537,137.013
 34.95,137.167
 34.95,137.167
 34.6667,137.267
 34.6667,137.267
 34.6667,137.267
 34.6667,137.267
 34.7167,137.733
 34.7167,137.733
 34.75027778,137.925
 34.83240882,137.92563192
 34.83240882,137.92563192
 34.83240882,137.92563192
 36.1586343,137.97175465
 34.8191438,138.12574586
 37.15,138.233
 35.63026665,138.57097207
 35.49861069,138.76864888
 37.44695684,138.84969695
 35.30715289,138.96258214
 36.64021432,139.04383104
 35.78539,139.28545
 36.328049,139.343177
 35.6242892,139.4287926
 38.22051961,139.47039918
 38.22051961,139.47039918
 38.22051961,139.47039918
 38.22051961,139.47039918
 35.9016,139.4873
 35.5408144,139.5164485
 35.31021402,139.53819578
 35.31021402,139.53819578
 35.70305556,139.57972222
 35.81494,139.587682
 36.06426167,139.60240455
 36.06426167,139.60240455
 36.06426167,139.60240455
 36.06426167,139.60240455
 36.06426167,139.60240455
 36.06426167,139.60240455
 36.06426167,139.60240455
 36.06426167,139.60240455
 36.06426167,139.60240455
 36.06426167,139.60240455
 35.96502478,139.60538053
 35.443535,139.637256
 35.443535,139.637256
 35.443535,139.637256
 35.443535,139.637256
 35.443535,139.637256
 35.45,139.64611111
 35.8667,139.65
 35.8667,139.65
 35.70311371,139.65078296
 35.70311371,139.65078296
 35.7197,139.653
 35.5618,139.6592
 35.5618,139.6592
 35.5618,139.6592
 35.708405,139.665183
 35.708405,139.665183
 35.23333333,139.66666667
 35.69724804,139.67726155
 35.6333,139.683
 35.6333,139.683
 35.6333,139.683
 35.60722222,139.68555556
 35.65914243,139.69382461
 35.64376044,139.69764102
 35.64376044,139.69764102
 35.64376044,139.69764102
 35.64376044,139.69764102
 35.64376044,139.69764102
 35.69284381,139.69863236
 35.69284381,139.69863236
 35.69284381,139.69863236
 35.69284381,139.69863236
 35.68216614,139.69876874
 35.676194,139.699394
 35.69316864,139.69967651
 35.690278,139.700556
 35.65624761,139.70144928
 35.23165429,139.70216097
 35.56187352,139.71344314
 35.56187352,139.71344314
 35.56187352,139.71344314
 35.6880749,139.7143444
 35.562363,139.716307
 35.73058701,139.72691345
 35.73058701,139.72691345
 35.73058701,139.72691345
 35.73058701,139.72691345
 35.66575275,139.73101781
 35.66575275,139.73101781
 35.66575275,139.73101781
 35.6747,139.7317
 35.6699508,139.7329458
 35.606513,139.734119
 35.606513,139.734119
 35.606513,139.734119
 35.656091,139.736009
 35.70002078,139.74726665
 35.70002078,139.74726665
 35.68239975,139.75300598
 35.68239975,139.75300598
 35.7077396,139.7607379
 35.7077396,139.7607379
 35.68173,139.764674
 35.67202639,139.76769027
 35.67202639,139.76769027
 35.67202639,139.76769027
 35.67202639,139.76769027
 35.54564031,139.76891915
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.68,139.77
 35.72872021,139.77144407
 35.72872021,139.77144407
 35.68713515,139.77345797
 35.69744836,139.78587336
 35.69744836,139.78587336
 35.7041634,139.78666577
 35.7041634,139.78666577
 35.55058342,139.78927859
 35.709305,139.7972169
 35.67138156,139.79924235
 35.7102572,139.8086298
 35.766348,139.809155
 35.67525,139.81685
 35.67525,139.81685
 35.05,139.833
 35.73631601,139.83530492
 35.73631601,139.83530492
 35.73631601,139.83530492
 35.6951,139.9824
 35.6951,139.9824
 35.6951,139.9824
 35.6951,139.9824
 35.6951,139.9824
 35.6951,139.9824
 35.6951,139.9824
 35.6951,139.9824
 35.6951,139.9824
 35.87221917,140.01221986
 35.71299115,140.12745355
 35.65,140.167
 35.7167,140.217
 35.34284721,140.38991694
 35.34284721,140.38991694
 38.2602026,140.8661985
 43.19625515,141.00326471
 43.19098876,141.00750032
 38.9313106,141.1371469
 38.9313106,141.1371469
 43.0667,141.35
 43.0667,141.35
 43.0667,141.35
 43.0667,141.35
 43.0667,141.35
 43.0667,141.35
 43.0667,141.35
 43.0667,141.35
 43.0667,141.35
 38.8,141.5
