lat,lon
 -37.8539248,-58.2517848
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 49.8941,2.2931
 49.8941,2.2931
 49.8941,2.2931
 49.8941,2.2931
 50.99833333,2.36416667
 50.45161566,2.58180305
 50.45161566,2.58180305
 50.45161566,2.58180305
 50.45161566,2.58180305
 50.45161566,2.58180305
 50.45161566,2.58180305
 51.10393902,2.59246621
 50.5333,2.63333
 50.5333,2.63333
 50.5333,2.63333
 50.5333,2.63333
 50.5333,2.63333
 50.5333,2.63333
 50.5333,2.63333
 50.5333,2.63333
 50.5333,2.63333
 50.5333,2.63333
 51.12944444,2.75138889
 50.2871,2.7812
 50.2871,2.7812
 50.2833,2.78333
 50.2833,2.78333
 51.18213008,2.82159007
 50.4333,2.83333
 50.4333,2.83333
 50.4333,2.83333
 49.50376,2.84261
 49.50376,2.84261
 50.4667,2.86667
 50.85098127,2.88654095
 50.85098127,2.88654095
 50.85098127,2.88654095
 50.85098127,2.88654095
 50.85098127,2.88654095
 50.85098127,2.88654095
 50.85098127,2.88654095
 50.85098127,2.88654095
 50.69879,2.91531
 50.69879,2.91531
 51.2167,2.91667
 51.2167,2.91667
 51.2167,2.91667
 50.8167,2.96667
 50.7667,2.98333
 50.7667,2.98333
 50.7667,2.98333
 50.8667,2.98333
 50.4844233,2.9860614
 51.12641872,3.01835614
 51.12641872,3.01835614
 51.12641872,3.01835614
 50.81497895,3.02094689
 50.7833,3.03333
 51.2731,3.0336
 50.62925,3.057256
 50.62925,3.057256
 50.6415414,3.06563616
 50.6415414,3.06563616
 50.3667,3.06667
 50.3667,3.06667
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.6281,3.0684
 50.28215016,3.07663474
 50.28215016,3.07663474
 50.63348489,3.07698727
 50.63348489,3.07698727
 50.63348489,3.07698727
 50.63348489,3.07698727
 50.63348489,3.07698727
 50.63348489,3.07698727
 50.63348489,3.07698727
 50.63348489,3.07698727
 50.6667,3.08333
 50.7,3.1
 50.7,3.1
 50.57158142,3.10589641
 50.57158142,3.10589641
 50.57158142,3.10589641
 50.57158142,3.10589641
 50.57158142,3.10589641
 50.67594296,3.16149831
 50.67594296,3.16149831
 50.7304699,3.16501
 50.42456829,3.17814719
 50.42456829,3.17814719
 50.80862,3.18151
 51.3,3.18333
 51.3,3.18333
 51.3,3.18333
 51.3,3.18333
 51.15548942,3.19588161
 51.15548942,3.19588161
 51.15548942,3.19588161
 51.20445015,3.21547001
 51.20445015,3.21547001
 51.20445015,3.21547001
 50.7333,3.21667
 51.1167,3.21667
 51.1167,3.21667
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.2085,3.2249
 51.20655484,3.22531349
 51.20655484,3.22531349
 51.20655484,3.22531349
 51.20655484,3.22531349
 51.20655484,3.22531349
 51.20655484,3.22531349
 51.20655484,3.22531349
 51.20655484,3.22531349
 50.82721254,3.26576114
 50.82588057,3.26602162
 50.82588057,3.26602162
 51.35,3.26667
 50.82528439,3.26787376
 51.34552007,3.28725625
 50.85,3.3
 49.784275,3.333833
 49.784275,3.333833
 49.784275,3.333833
 49.784275,3.333833
 50.9,3.36667
 50.9,3.36667
 50.9,3.36667
 50.6,3.38333
 50.6,3.38333
 50.6,3.38333
 50.6,3.38333
 50.6,3.38333
 50.6,3.38333
 50.86437868,3.40188589
 50.8833,3.41667
 50.8833,3.41667
 50.8833,3.41667
 50.88696933,3.41855816
 50.7667,3.43333
 50.389781,3.486352
 50.389781,3.486352
 51.19005357,3.55199408
 50.8,3.58333
 50.85573748,3.60576164
 50.85573748,3.60576164
 49.5667,3.61667
 49.5667,3.61667
 49.5667,3.61667
 49.5667,3.61667
 51.10871347,3.70782294
 51.04967,3.722
 51.0424207,3.72574493
 51.0424207,3.72574493
 51.0424207,3.72574493
 51.0424207,3.72574493
 51.05,3.7333
 51.05,3.7333
 51.05,3.7333
 51.05,3.7333
 51.05,3.7333
 51.05,3.7333
 51.05,3.7333
 51.05,3.7333
 50.41158067,3.74208927
 50.41158067,3.74208927
 50.41158067,3.74208927
 51,3.75
 51.1,3.76667
 51.1,3.76667
 51.1,3.76667
 51.1,3.76667
 51.1,3.76667
 51.1,3.76667
 51.1333,3.76667
 51.10158821,3.76687204
 51.10158821,3.76687204
 51.10158821,3.76687204
 51.10158821,3.76687204
 51.10158821,3.76687204
 51.10158821,3.76687204
 51.10158821,3.76687204
 51.10158821,3.76687204
 50.99479714,3.77620697
 50.99479714,3.77620697
 50.99479714,3.77620697
 50.4,3.78333333
 51.000865,3.870837
 51,3.88333
 51,3.88333
 51,3.88333
 51,3.88333
 51,3.88333
 51,3.88333
 50.65,3.91666667
 50.65,3.91666667
 50.65,3.91666667
 50.65,3.91666667
 50.65,3.91666667
 50.65,3.91666667
 50.65,3.91666667
 50.908245,3.920851
 50.908245,3.920851
 50.24805556,3.92444444
 50.24805556,3.92444444
 50.24805556,3.92444444
 50.24805556,3.92444444
 50.45,3.93333
 50.45,3.93333
 50.45,3.93333
 50.4534,3.9498
 50.4534,3.9498
 50.4534,3.9498
 50.4534,3.9498
 50.4534,3.9498
 50.4534,3.9498
 50.4534,3.9498
 50.4534,3.9498
 50.4534,3.9498
 51.10525,3.98463
 50.93333333,4.03333333
 50.93333333,4.03333333
 50.88333333,4.08333333
