lat,lon
 37.8183,-122.47846
 37.8183,-122.47846
 37.8183,-122.47846
 38.16833333,-122.23916667
 38.5837886,-121.77240546
 34.5336949,-120.0619677
 34.0304,-118.779
 34.0304,-118.779
 34.0304,-118.779
 34.42320745,-118.59588131
 34.42320745,-118.59588131
 32.71444444,-117.22611111
 32.6826401,-117.1808777
 32.7155,-117.1585
 32.711619,-117.15729741
 32.69773,-117.13851
 32.52808177,-117.03940082
 33.03566613,-117.02413096
 32.52768238,-117.0231333
 32.59517,-117.02049
 32.59517,-117.02049
 32.59517,-117.02049
 32.59517,-117.02049
 32.5037,-116.9632
 32.5037,-116.9632
 34.8272,-116.688
 34.8272,-116.688
 34.8272,-116.688
 31.807,-116.36
 31.807,-116.36
 32.61796679,-116.18729654
 32.61796679,-116.18729654
 32.61796679,-116.18729654
 32.61796679,-116.18729654
 32.66558806,-115.47965347
 32.66558806,-115.47965347
 32.62449348,-115.45103549
 32.64647576,-115.45062304
 32.64647576,-115.45062304
 32.62861189,-115.24793639
 32.62861189,-115.24793639
 31.24465696,-113.26304157
 33.89527778,-112.28277778
 29.08207433,-111.01816646
 29.08207433,-111.01816646
 29.0263695,-110.9526594
 29.0263704,-110.9526577
 29.0263704,-110.9526577
 24.0725,-110.36222222
 24.0725,-110.36222222
 24.47138889,-110.3325
 24.47138889,-110.3325
 24.47138889,-110.3325
 24.1405,-110.312
 24.1405,-110.312
 24.21712311,-110.30056337
 22.8966151,-109.8932096
 25.79,-109
 33.1958,-108.206
 24.6936,-107.441
 24.7994,-107.39
 24.80801199,-107.38143049
 24.81419,-107.37628
 28.03933104,-106.76747305
 32.28309967,-106.74853637
 31.7658,-106.489
 31.7188,-106.4218
 23.22522523,-106.26954937
 23.22522523,-106.26954937
 28.6454,-106.0658
 28.6454,-106.0658
 28.6454,-106.0658
 34,-106
 20.87081755,-105.4432993
 22.49421,-105.36054
 22.49421,-105.36054
 20.53252938,-105.29099641
 36.3788,-105.286
 20.67079045,-105.24987121
 20.67079045,-105.24987121
 20.67079045,-105.24987121
 20.67079045,-105.24987121
 20.67079045,-105.24987121
 20.67079045,-105.24987121
 20.67079045,-105.24987121
 20.6479,-105.2198
 20.6479,-105.2198
 20.6479,-105.2198
 20.644054,-105.218506
 20.644054,-105.218506
 20.644054,-105.218506
 20.644054,-105.218506
 21.48767286,-104.89039715
 21.48767286,-104.89039715
 25.540505,-103.460398
 20.73397807,-103.45545412
 20.73397807,-103.45545412
 20.5286427,-103.4521724
 20.5286427,-103.4521724
 20.5286427,-103.4521724
 20.5286427,-103.4521724
 20.5283899,-103.4520105
 20.5283899,-103.4520105
 20.5283899,-103.4520105
 20.68227714,-103.43576213
 25.5421,-103.4346
 25.5421,-103.4346
 20.280993,-103.434079
 20.280993,-103.434079
 20.280993,-103.434079
 20.65931,-103.42801
 20.65931,-103.42801
 20.621309,-103.425508
 20.621309,-103.425508
 20.71147715,-103.41264019
 20.71147715,-103.41264019
 20.71147715,-103.41264019
 20.71147715,-103.41264019
 20.74717,-103.404538
 20.74717,-103.404538
 20.74717,-103.404538
 20.74717,-103.404538
 20.744226,-103.402585
 20.744226,-103.402585
 20.743808,-103.401584
 20.743808,-103.401584
 20.72171197,-103.38978938
 20.719339,-103.382448
 20.719339,-103.382448
 20.719339,-103.382448
 20.719339,-103.382448
 20.719707,-103.364584
 20.719707,-103.364584
 20.70615771,-103.352953
 20.70615771,-103.352953
 20.70615771,-103.352953
 20.70615771,-103.352953
 20.70615771,-103.352953
 20.70615771,-103.352953
 20.70615771,-103.352953
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.6667,-103.35
 20.2935,-103.329
 20.2935,-103.329
 20.2935,-103.329
 20.6389,-103.3115
 20.64628,-103.31123
 20.64628,-103.31123
 20.68468468,-103.28878231
 19.91588,-103.020674
 19.91588,-103.020674
 22.65,-103
 22.65,-103
 22.65,-103
 22.65,-103
 22.65,-103
 22.65,-103
 22.65,-103
 22.95,-102.7
 21.8583,-102.622
 23.634501,-102.552784
 23.634501,-102.552784
