lat,lon
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 33.5571346,-7.5471875
 33.5655336,-7.5389782
 33.5655336,-7.5389782
 33.5655336,-7.5389782
 33.5655336,-7.5389782
 33.5655336,-7.5389782
 33.5655336,-7.5389782
 33.5655336,-7.5389782
 43.2077005,-5.7899805
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 43.5157,-5.6731
 50.41879,-5.09685
 43.4211205,-4.7530835
 50.36035673,-4.74394169
 41.65,-4.71667
 41.65,-4.71667
 41.65,-4.71667
 41.65,-4.71667
 41.65,-4.71667
 41.65,-4.71667
 48.3667,-4.65
 48.3667,-4.65
 43.3667,-4.53333
 48.38790745,-4.5192647
 48.39284162,-4.48249898
 48.39284162,-4.48249898
 48.39284162,-4.48249898
 48.4,-4.4
 48.4,-4.4
 48.4,-4.4
 48.4,-4.4
 48.4,-4.4
 48.4,-4.4
 51.17226122,-4.20895355
 51.1833,-4.2
 51.1833,-4.2
 51.1833,-4.2
 51.1833,-4.2
 50.37697125,-4.12934306
 50.37697125,-4.12934306
 50.37697125,-4.12934306
 51.20921392,-4.12704821
 51.2053719,-4.10882
 43.32555556,-4.06805556
 43.46128,-3.853921
 43.46128,-3.853921
 43.46128,-3.853921
 43.46128,-3.853921
 43.4550284,-3.8126691
 43.4639,-3.8044
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 50.55,-3.46667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 51.59950347,-3.34073428
 51.59950347,-3.34073428
 51.1228,-3.23083
 51.1228,-3.23083
 51.47082632,-3.20022295
 51.4767494,-3.1812
 51.4767494,-3.1812
 51.4767494,-3.1812
 51.4767494,-3.1812
 51.4767494,-3.1812
 51.4767494,-3.1812
 51.4767494,-3.1812
 47.35,-3.15
 47.47975365,-3.12111854
 47.47975365,-3.12111854
 47.47975365,-3.12111854
 47.47975365,-3.12111854
 47.47975365,-3.12111854
 47.47975365,-3.12111854
 43.29666264,-2.98693992
 48.2,-2.98333
 48.2,-2.98333
 43.2626194,-2.947576
 43.2626194,-2.947576
 43.301111,-2.910556
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 48.28043835,-2.8381169
 51.38555556,-2.82555556
 51.38555556,-2.82555556
 47.65387866,-2.75812781
 47.65387866,-2.75812781
 47.65387866,-2.75812781
 48.49985231,-2.75524735
 48.49985231,-2.75524735
 48.49985231,-2.75524735
 48.49985566,-2.75476799
 48.49985566,-2.75476799
 48.49985566,-2.75476799
 48.49984779,-2.75475052
 48.49984779,-2.75475052
 48.49984779,-2.75475052
 48.49984805,-2.7547503
 48.49984805,-2.7547503
 48.49984805,-2.7547503
 48.49984852,-2.75474985
 48.49984852,-2.75474985
 48.49984852,-2.75474985
 48.49984852,-2.75474985
 48.49984918,-2.75474797
 48.49984918,-2.75474797
 48.49984918,-2.75474797
 48.49985214,-2.7547475
 48.49985214,-2.7547475
 48.49985214,-2.7547475
 48.49985238,-2.754746
 48.49985238,-2.754746
 48.49985238,-2.754746
 48.49986403,-2.75473956
 48.49986403,-2.75473956
 48.49986403,-2.75473956
 47.6667,-2.75
 47.6667,-2.75
