lat,lon
 -1.4511,-48.4772
 -1.4028928,-48.4576452
 -1.4028928,-48.4576452
 -22.8858,-48.445
 -1.3658,-48.3719
 -1.3658,-48.3719
 -10.2,-48.35
 -10.2,-48.35
 -10.18736271,-48.33952188
 -10.1898875,-48.32998692
 -10.1898875,-48.32998692
 -10.1898875,-48.32998692
 -18.9167,-48.3
 -18.9167,-48.3
 -2.42102941,-48.24951842
 -2.42102941,-48.24951842
 -2.42102941,-48.24951842
 -2.42102941,-48.24951842
 -2.42102941,-48.24951842
 -2.42102941,-48.24951842
 -18.9214403,-48.2316919
 -18.9214403,-48.2316919
 -22.27987424,-48.12365059
 -15.81191698,-48.12154613
 -15.81191698,-48.12154613
 -15.81191698,-48.12154613
 -15.87434,-48.07721
 -15.86192772,-48.07504535
 -16.01385393,-48.06420878
 -15.83333333,-48.05638889
 -15.83333333,-48.05638889
 -15.83333333,-48.05638889
 -15.83333333,-48.05638889
 -15.83333333,-48.05638889
 -15.83333333,-48.05638889
 -15.83333333,-48.05638889
 -16.02229,-48.05545
 -16.02229,-48.05545
 -15.79260062,-48.04235285
 -15.8345184,-48.036463
 -15.8345184,-48.036463
 -15.84142909,-48.03429517
 -15.84158072,-48.027543
 -15.84158072,-48.027543
 -20.18151906,-48.02058382
 -15.81571038,-48.01559155
 -15.81571038,-48.01559155
 -15.831625,-48.01207781
 -15.793563,-48.002958
 -15.793563,-48.002958
 -15.94501204,-47.98938194
 -15.94501204,-47.98938194
 -15.94501204,-47.98938194
 -15.94501204,-47.98938194
 -16.0712,-47.9852
 -16.0712,-47.9852
 -16.0712,-47.9852
 -16.08618488,-47.98347929
 -15.84690686,-47.97730427
 -15.84677341,-47.97723951
 -15.84677341,-47.97723951
 -21.23840243,-47.97551394
 -15.8667,-47.9667
 -15.8667,-47.9667
 -15.8667,-47.9667
 -15.8667,-47.9667
 -15.8679103,-47.9636304
 -15.81835064,-47.95710325
 -15.85370317,-47.95397988
 -15.80768006,-47.94445583
 -15.80768006,-47.94445583
 -15.80768006,-47.94445583
 -15.80100384,-47.9424254
 -19.75136457,-47.93889788
 -19.75136457,-47.93889788
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.7801,-47.9292
 -15.86993612,-47.92156935
 -15.80483572,-47.91940481
 -15.80483572,-47.91940481
 -15.80483572,-47.91940481
 -15.80483572,-47.91940481
 -19.7333,-47.9167
 -15.80345453,-47.91082055
 -15.81988647,-47.907389
 -15.81988647,-47.907389
 -15.81987837,-47.90735364
 -15.81987837,-47.90735364
 -15.81987837,-47.90735364
 -15.8333,-47.9
 -15.8333,-47.9
 -15.8333,-47.9
 -15.8333,-47.9
 -15.8333,-47.9
 -15.8333,-47.9
 -15.8333,-47.9
 -15.8333,-47.9
 -15.8333,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.8,-47.9
 -15.7835,-47.899164
 -15.7835,-47.899164
 -15.78402453,-47.89899208
 -15.75884525,-47.8951806
 -15.75884525,-47.8951806
 -15.75635,-47.8906599
 -15.7867797,-47.8893455
 -15.7867797,-47.8893455
 -15.79692056,-47.88843644
 -15.79692056,-47.88843644
 -15.81603386,-47.8881526
 -15.81603386,-47.8881526
 -15.81603386,-47.8881526
 -15.79783203,-47.88786103
 -15.79783203,-47.88786103
 -15.7435538,-47.88654648
 -15.80480869,-47.8844932
 -15.80480869,-47.8844932
 -15.80480869,-47.8844932
 -15.75786335,-47.88366435
 -15.75786335,-47.88366435
 -15.75796039,-47.87701514
 -15.80083333,-47.86138889
 -15.66636825,-47.84761505
 -15.66636825,-47.84761505
 -15.66636825,-47.84761505
 -15.66636825,-47.84761505
 -15.66636825,-47.84761505
 -15.66636825,-47.84761505
 -15.81616319,-47.8452031
 -15.80841643,-47.83723807
 -15.80841643,-47.83723807
 -15.78614174,-47.83478379
 -15.87122397,-47.82203295
 -15.87122397,-47.82203295
 -15.8333,-47.8167
 -15.8333,-47.8167
 -15.65305556,-47.79138889
 -15.65305556,-47.79138889
 -21.24032245,-47.75793314
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -15.795,-47.75777778
 -22.7253,-47.6492
 -22.7253,-47.6492
 -16.7651104,-47.6056651
 -16.75,-47.6
 -23.52355868,-47.47211986
 -20.54259,-47.422656
 -20.54259,-47.422656
 -20.54259,-47.422656
 -22.5737,-47.4075
 -22.5737,-47.4075
 -22.5737,-47.4075
 -20.5386,-47.4008
 -20.5386,-47.4008
 -22.32254707,-47.38484859
 -22.3572,-47.3844
 -2.99230552,-47.34817886
 -22.7403,-47.3344
 -22.7403,-47.3344
 -22.7403,-47.3344
 -22.7403,-47.3344
 -22.7403,-47.3344
 -22.7403,-47.3344
 -22.74957,-47.32916
 -23.08885,-47.22567
 -23.08885,-47.22567
 -23.55,-47.1667
 -23.55,-47.1667
 -22.6913283,-47.157803
 -22.96296387,-47.15231016
 -22.96296387,-47.15231016
 -22.82852807,-47.0794207
 -22.82852807,-47.0794207
 -22.82852807,-47.0794207
 -22.81722222,-47.06944444
 -22.900833,-47.057222
 -22.900833,-47.057222
 -23.6042,-46.9194
 -16.35777778,-46.90583333
 -21.6011,-46.89981
 -23.05548422,-46.89170868
 -23.513,-46.8755
 -23.513,-46.8755
 -23.513,-46.8755
 -23.513,-46.8755
 -23.49827285,-46.85331092
 -23.6546204,-46.7900993
 -23.47532069,-46.77724243
 -23.6587767,-46.7321721
 -23.58856194,-46.71990649
 -23.58856194,-46.71990649
 -23.58852532,-46.71986941
 -23.58852532,-46.71986941
 -23.57049812,-46.7121076
 -23.57049812,-46.7121076
 -23.57049812,-46.7121076
 -23.65,-46.7
 -23.65,-46.7
 -23.54298909,-46.6976058
 -23.59410903,-46.69296953
 -23.60602,-46.6918
 -23.5695,-46.6913399
 -23.57034701,-46.69126348
 -23.56676882,-46.68664419
 -23.56676882,-46.68664419
 -23.5572899,-46.68663
 -23.584301,-46.6825905
 -23.60564841,-46.67571141
 -23.60564841,-46.67571141
 -23.58423333,-46.6750773
 -23.53666274,-46.6692565
 -23.53666274,-46.6692565
 -23.53666274,-46.6692565
 -23.53666274,-46.6692565
 -23.61450041,-46.6660331
 -23.61450041,-46.6660331
 -23.61450041,-46.6660331
 -23.60997,-46.66549
 -23.60997,-46.66549
 -23.55876,-46.66189
 -23.55876,-46.66189
 -23.62585401,-46.66003651
 -23.556268,-46.65995637
 -23.556268,-46.65995637
 -23.62825612,-46.65943476
 -23.62825612,-46.65943476
 -23.62825612,-46.65943476
 -23.5430724,-46.6573905
 -23.5430724,-46.6573905
 -23.54864166,-46.6466843
 -23.54398976,-46.64493123
 -23.5320004,-46.64270351
 -23.5320004,-46.64270351
 -23.5320004,-46.64270351
 -23.5320004,-46.64270351
 -23.55039464,-46.64219286
 -23.56704796,-46.64191613
 -23.56704796,-46.64191613
 -23.56704796,-46.64191613
 -23.56704796,-46.64191613
 -23.56704796,-46.64191613
 -23.56704796,-46.64191613
 -23.6323166,-46.6379431
 -23.5833,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.55,-46.6333
 -23.6028,-46.6257
 -23.6028,-46.6257
 -23.5900307,-46.6115799
 -23.58517,-46.61094
 -23.6654841,-46.5991595
 -23.6654841,-46.5991595
 -23.6654841,-46.5991595
 -23.55916668,-46.59805557
 -23.67681422,-46.58826047
 -23.67681422,-46.58826047
 -23.67681422,-46.58826047
 -23.50254976,-46.58431346
 -23.50254976,-46.58431346
 -23.50254976,-46.58431346
 -23.12501316,-46.57044287
 -23.6238,-46.5697
 -23.5695892,-46.5521104
 -23.5695892,-46.5521104
 -23.54598165,-46.55154198
 -23.54530334,-46.55124142
 -23.46076808,-46.54682473
 -23.45310532,-46.53465415
 -23.65306,-46.53005
 -18.57932142,-46.51740611
 -18.57932142,-46.51740611
 -18.57932142,-46.51740611
 -18.57932142,-46.51740611
 -23.4456,-46.4956
 -23.4456,-46.4956
 -23.46125,-46.46992
 -23.46125,-46.46992
 -23.46125,-46.46992
 -24.0117856,-46.40425911
 -22.28277778,-46.36888889
 -23.93202,-46.33369
 -23.9354,-46.325
 -23.9354,-46.325
 -23.9354,-46.325
 -23.9354,-46.325
 -23.9354,-46.325
 -23.9354,-46.325
 -23.9354,-46.325
 -23.99917,-46.26264
 -23.99917,-46.26264
 -22.38358013,-46.02902973
 -23.3053,-45.9658
 -22.26931978,-45.91937941
 -23.17888889,-45.88694444
 -23.17888889,-45.88694444
 -23.17888889,-45.88694444
 -23.17888889,-45.88694444
 -12.0994,-45.7983
 -12.0994,-45.7983
 -21.57159324,-45.44937428
 -21.55,-45.4333
 -23.6167,-45.4167
 -23.6167,-45.4167
 -23.7833,-45.35
 -20.89777778,-45.13083333
 -22.1046279,-45.0607483
 -22.1046353,-45.0606449
 -22.1046325,-45.0604142
 -22.665,-45.00944444
 -21.2416951,-44.9912565
 -21.2416951,-44.9912565
 -23.18195747,-44.71641596
 -22.41892,-44.54568
 -22.41892,-44.54568
 -22.41892,-44.54568
 -2.51104814,-44.25984393
 -2.51104814,-44.25984393
 -2.51104814,-44.25984393
 -2.51104814,-44.25984393
 -20.12583037,-44.21633957
 -19.95865107,-44.19069594
 -22.52759,-44.17719
 -22.51510854,-44.08684174
 -22.51510854,-44.08684174
 -19.9319,-44.0539
 -19.9319,-44.0539
 -19.9319,-44.0539
 -19.85161348,-44.03464635
 -19.85161348,-44.03464635
 -19.85161348,-44.03464635
 -22.51552404,-43.99965569
 -19.86336247,-43.99678878
 -19.95174,-43.98242
 -19.95174,-43.98242
 -19.95174,-43.98242
 -19.95174,-43.98242
 -19.95174,-43.98242
 -19.98991,-43.96227
 -19.98991,-43.96227
 -19.9,-43.96
 -19.88493724,-43.94707327
 -19.92272993,-43.94301988
 -19.92253036,-43.94274047
 -19.92132358,-43.94039151
 -19.92132358,-43.94039151
 -19.92132358,-43.94039151
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.9191,-43.9387
 -19.91910355,-43.93795464
 -19.9385478,-43.9344598
 -19.90637,-43.92443
 -19.90637,-43.92443
 -19.690922,-43.922091
 -19.93749653,-43.92163564
 -19.93801589,-43.9214192
 -19.93801192,-43.92141728
 -19.93801327,-43.92141626
 -19.93800375,-43.92141486
 -19.937246,-43.920996
 -19.937246,-43.920996
 -19.88471975,-43.9007993
 -16.7322,-43.8636
 -16.7322,-43.8636
 -19.9833,-43.85
 -22.5261,-43.7247
 -22.5127741,-43.60830504
 -22.84968977,-43.60249665
 -22.84968977,-43.60249665
 -20.3833,-43.5
 -20.3833,-43.5
 -20.3833,-43.5
 -20.3833,-43.5
 -20.3833,-43.5
 -22.97596128,-43.49507862
 -23.0178,-43.4689
 -23.0178,-43.4689
 -23.0178,-43.4689
 -23.0178,-43.4689
 -23.0178,-43.4689
 -22.8525871,-43.462832
 -22.75852646,-43.4597082
 -22.76165481,-43.45164719
 -22.75888889,-43.45083333
 -22.75888889,-43.45083333
 -22.63690693,-43.42500687
 -22.79086268,-43.42112268
 -22.75559192,-43.41922763
 -22.75559192,-43.41922763
 -22.75559192,-43.41922763
 -22.823957,-43.418253
 -22.75031633,-43.41783814
 -22.7507357,-43.4021819
 -22.76286426,-43.40147092
 -22.75578199,-43.40027732
 -22.76018343,-43.39840675
 -22.76269191,-43.39666168
 -22.9722344,-43.38853479
 -22.84185282,-43.37409747
 -22.84185282,-43.37409747
 -22.84185282,-43.37409747
 -22.84185282,-43.37409747
 -22.84185282,-43.37409747
 -23,-43.3658
 -22.8239841,-43.3638997
 -22.8239841,-43.3638997
 -22.8239841,-43.3638997
 -22.8239841,-43.3638997
 -22.8239841,-43.3638997
 -22.8239841,-43.3638997
 -22.9428,-43.3581
 -22.9428,-43.3581
 -22.8111,-43.3575
 -22.8111,-43.3575
 -22.8111,-43.3575
 -22.8111,-43.3575
 -22.8111,-43.3575
 -22.8111,-43.3575
 -22.8111,-43.3575
 -21.7517,-43.3528
 -21.7517,-43.3528
 -21.7517,-43.3528
 -23.00247651,-43.35021674
 -21.76878561,-43.34904566
 -21.76878561,-43.34904566
 -21.76878561,-43.34904566
 -21.76878561,-43.34904566
 -21.76878561,-43.34904566
 -21.76878561,-43.34904566
 -21.76883,-43.34823
 -22.94807,-43.33905
 -22.83611111,-43.33666667
 -22.79263395,-43.31869573
 -22.7527878,-43.3119827
 -22.7527878,-43.3119827
 -22.7901966,-43.3049395
 -23.0102678,-43.30465078
 -23.0102678,-43.30465078
 -22.78205,-43.29638
 -22.8252862,-43.2767499
 -22.8252862,-43.2767499
 -22.87889028,-43.26685414
 -22.91534852,-43.26301776
 -22.91534852,-43.26301776
 -22.91534852,-43.26301776
 -22.850547,-43.2450874
 -22.850547,-43.2450874
 -22.850547,-43.2450874
 -22.850547,-43.2450874
 -22.81414162,-43.23816192
 -22.92808844,-43.23708813
 -22.99213148,-43.23263201
 -22.99213148,-43.23263201
 -19.6224748,-43.2259166
 -19.6224748,-43.2259166
 -22.92452391,-43.22439909
 -22.92452391,-43.22439909
 -22.97344636,-43.22414342
 -22.97344636,-43.22414342
 -22.88995065,-43.22396258
 -22.80055149,-43.20978122
 -22.80055149,-43.20978122
 -22.80446632,-43.20762052
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.9,-43.2
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.908,-43.1975
 -22.98208105,-43.19214821
 -22.98208105,-43.19214821
 -22.97693333,-43.18908333
 -22.97693333,-43.18908333
 -22.94767,-43.18579
 -22.97253929,-43.18536758
 -22.97253929,-43.18536758
 -22.97253929,-43.18536758
 -22.5108,-43.1844
 -18.0833,-43.1833
 -18.0833,-43.1833
 -18.0833,-43.1833
 -22.9704,-43.18318
 -22.89701883,-43.181261
 -22.89701883,-43.181261
