lat,lon
 43.5548,-79.58178
 -38.9841293,-67.8300335
 -38.9841293,-67.8300335
 50.068611,-5.716111
 43.3667,-4.53333
 42.9,-4.3
 42.9,-4.3
 51.17226122,-4.20895355
 51.17226122,-4.20895355
 43.46128,-3.853921
 43.47540044,-3.79159325
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 42.344,-3.6986
 50.718412,-3.533899
 50.718412,-3.533899
 50.724453,-3.5273729
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 47.75,-3.36667
 50.8,-3.19
 43.25779307,-2.96299849
 43.2626194,-2.947576
 43.2626194,-2.947576
 43.2626194,-2.947576
 43.263013,-2.934985
 43.263013,-2.934985
 43.2569,-2.9236
 43.2569,-2.9236
 43.2569,-2.9236
 43.2569,-2.9236
 43.2569,-2.9236
 43.2569,-2.9236
 43.2569,-2.9236
 43.2569,-2.9236
 42.32583333,-2.86505
 42.32583333,-2.86505
 51.38555556,-2.82555556
 51.38555556,-2.82555556
 51.38555556,-2.82555556
 51.38555556,-2.82555556
 51.38555556,-2.82555556
 42.95,-2.81667
 42.95,-2.81667
 48.49985231,-2.75524735
 48.49985231,-2.75524735
 48.49985231,-2.75524735
 48.49985231,-2.75524735
 48.49985566,-2.75476799
 48.49985566,-2.75476799
 48.49985566,-2.75476799
 48.49985566,-2.75476799
 48.49984779,-2.75475052
 48.49984779,-2.75475052
 48.49984779,-2.75475052
 48.49984779,-2.75475052
 48.49984852,-2.75474985
 48.49984852,-2.75474985
 48.49984852,-2.75474985
 48.49984852,-2.75474985
 48.49984852,-2.75474985
 48.49985214,-2.7547475
 48.49985214,-2.7547475
 48.49985214,-2.7547475
 48.49985214,-2.7547475
 48.49985238,-2.754746
 48.49985238,-2.754746
 48.49985238,-2.754746
 48.49985238,-2.754746
 48.49986403,-2.75473956
 48.49986403,-2.75473956
 48.49986403,-2.75473956
 48.49986403,-2.75473956
 48.5139419,-2.74549525
 48.5139419,-2.74549525
 48.5139419,-2.74549525
 48.5139419,-2.74549525
 48.5139419,-2.74549525
 48.5139419,-2.74549525
 51.1212,-2.74202
 51.1212,-2.74202
 51.1212,-2.74202
 51.1212,-2.74202
 51.1212,-2.74202
 51.1277434,-2.7407778
 43.18933937,-2.5056467
 43.18933937,-2.5056467
 42.46436,-2.44415
 42.46436,-2.44415
 47.28256,-2.39245
 47.28256,-2.39245
 47.28256,-2.39245
 47.28256,-2.39245
 49.71444444,-2.20527778
 49.71444444,-2.20527778
 47.2833,-2.2
 47.2833,-2.2
 47.2833,-2.2
 47.2833,-2.2
 47.1182,-2.07011
 47.1182,-2.07011
 51.18482,-1.85726
 51.18482,-1.85726
 43.3624372,-1.7914777
 43.3624372,-1.7914777
 43.3624372,-1.7914777
 43.3624372,-1.7914777
 43.3624372,-1.7914777
 43.3624372,-1.7914777
 48.1147,-1.6794
 48.1147,-1.6794
 48.1147,-1.6794
 48.1147,-1.6794
 48.1147,-1.6794
 48.1147,-1.6794
 48.1147,-1.6794
 48.1147,-1.6794
 48.11087,-1.6792
 48.11087,-1.6792
 48.11087,-1.6792
 48.11087,-1.6792
 48.11087,-1.6792
 48.11087,-1.6792
 48.11087,-1.6792
 48.11087,-1.6792
 48.11087,-1.6792
 48.11087,-1.6792
 50.7167,-1.66667
 42.8166,-1.6463
 42.8166,-1.6463
 42.817,-1.6427858
 42.817,-1.6427858
 48.09461448,-1.62909865
 48.09461448,-1.62909865
 48.09461448,-1.62909865
 48.09461448,-1.62909865
 47.20104954,-1.57335695
 43.4833,-1.56667
 43.4833,-1.56667
 43.4833,-1.56667
 43.4833,-1.56667
 43.4833,-1.56667
 43.4833,-1.56667
 43.4833,-1.56667
 47.21657177,-1.55235585
 47.21657177,-1.55235585
 47.21657177,-1.55235585
 47.21657177,-1.55235585
 47.21657177,-1.55235585
 50.9277017,-1.5007257
 50.9277017,-1.5007257
 43.4833,-1.48333
 43.4833,-1.48333
 43.4833,-1.48333
 43.4833,-1.48333
 43.4833,-1.48333
 43.4833,-1.48333
 43.4833,-1.48333
 43.4833,-1.48333
 43.4833,-1.48333
 43.4833,-1.48333
 50.91819778,-1.48225307
 50.9173084,-1.4595631
 43.686784,-1.4401002
 43.686784,-1.4401002
 51.95829036,-1.41761081
 49.7,-1.4
 49.7,-1.4
 49.7,-1.4
 49.7,-1.4
 50.8588275,-1.3201169
 50.8588275,-1.3201169
 50.88238238,-1.30042652
 50.88238238,-1.30042652
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.2167,-1.3
 44.63994,-1.20211
 44.63994,-1.20211
 44.63994,-1.20211
 44.63994,-1.20211
 44.63994,-1.20211
 44.63994,-1.20211
 44.63994,-1.20211
 44.2667,-1.18333
 44.2667,-1.18333
 44.2667,-1.18333
 44.2667,-1.18333
 44.2667,-1.18333
 44.8,-1.15
 44.8,-1.15
 44.8,-1.15
 44.8,-1.15
 46.1667,-1.15
 46.1667,-1.15
 46.1667,-1.15
 46.1667,-1.15
 51.30724618,-1.08805537
 50.8167,-1.0833
 50.8167,-1.0833
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 43.7167,-1.05
 49,-1
 49,-1
 49,-1
 49,-1
 51.9667,-1
 51.2576996,-0.8904552
 51.2576996,-0.8904552
 44.54293171,-0.86488366
 44.54293171,-0.86488366
 44.54293171,-0.86488366
 44.54293171,-0.86488366
 51.118,-0.84489
 51.118,-0.84489
 51.118,-0.84489
 51.118,-0.84489
 51.118,-0.84489
 51.118,-0.84489
 51.118,-0.84489
 51.118,-0.84489
 42.35,-0.8
 42.35,-0.8
 42.35,-0.8
 42.35,-0.8
 50.72366,-0.7933116
 50.87108083,-0.73770871
 50.87108083,-0.73770871
 50.87108083,-0.73770871
 50.87108083,-0.73770871
 44.7667,-0.616667
 44.8386,-0.5783
 44.8386,-0.5783
 44.8386,-0.5783
 44.8386,-0.5783
 44.8386,-0.5783
 44.8386,-0.5783
 44.8386,-0.5783
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 43.68541147,-0.55857593
 44.8291829,-0.5531144
 44.8291829,-0.5531144
 44.8291829,-0.5531144
 44.8291829,-0.5531144
 47.471343,-0.552324
 47.471343,-0.552324
 47.471343,-0.552324
 47.471343,-0.552324
 47.471343,-0.552324
 47.471343,-0.552324
 47.471343,-0.552324
 47.471343,-0.552324
 42.5667,-0.55
 42.5667,-0.55
 42.5667,-0.55
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
 47.44341975,-0.48426305
